,Piksi Time,Lat Piksi,Lon Piksi,Lat Mav,Lon Mav,Mag,Lamor,Laser
0,330551722.5225225,49.2562408447266,-122.92263031005899,49.255826064788735,-122.92220302676056,42981.774000000005,212,0.12
1,330551812.6126126,49.2562408447266,-122.92263031005899,49.2558267,-122.9222036,42973.314000000006,313,0.12
2,330551902.7027027,49.2562408447266,-122.92263031005899,49.255827135074625,-122.92220411417911,42988.695,122,0.12
3,330551992.7927928,49.2562408447266,-122.92263031005899,49.2558274504,-122.92220473280001,42986.012,278,0.11293233082706766
4,330552101.8518519,49.2562408447266,-122.92263031005899,49.255825610399995,-122.92220385280001,42976.505,269,0.11
5,330552194.4444444,49.2562408447266,-122.92263031005899,49.2558255,-122.9222038,42970.203,320,0.11344
6,330552294.94949496,49.2562408447266,-122.92263031005899,49.25582768358209,-122.9222055238806,42978.566,73,0.12
7,330552402.2222222,49.2562408447266,-122.92263031005899,49.2558293,-122.9222068,42964.505,305,0.12
8,330552476.2962963,49.2562408447266,-122.92263031005899,49.25582863333333,-122.9222064,42978.117,105,0.12
9,330552588.3116883,49.2562408447266,-122.92263031005899,49.2558263,-122.922205,42982.221,278,0.15648000000000004
10,330552702.72727275,49.2562408447266,-122.92263031005899,49.2558263,-122.922205,42982.045999999995,234,0.1652884615384615
11,330552793.6363636,49.2562408447266,-122.92263031005899,49.25582527614679,-122.92220448807339,42980.041,291,0.13644230769230767
12,330552897.8947368,49.2562408447266,-122.92263031005899,49.2558251,-122.9222044,42978.916,220,0.12
13,330552995.1456311,49.2562408447266,-122.92263031005899,49.255826402,-122.92220560899999,42973.042,317,0.12
14,330553095.0,49.2562408447266,-122.92263031005899,49.255826408333334,-122.922205675,42983.797,232,0.12245192307692307
15,330553195.0,49.2562408447266,-122.92263031005899,49.2558254,-122.9222054,42981.03400000001,273,0.1272596153846154
16,330553294.0594059,49.2562408447266,-122.92263031005899,49.25582560833333,-122.92220558333332,42981.189000000006,327,0.12785000000000002
17,330553395.9183673,49.2562408447266,-122.92263031005899,49.2558279,-122.9222076,42969.503,261,0.12285
18,330553495.04950494,49.2562408447266,-122.92263031005899,49.2558279,-122.9222076,42988.248,269,0.12
19,330553595.0,49.2562408447266,-122.92263031005899,49.255834298449614,-122.92221190232559,42973.879,315,0.12
20,330553701.8518519,49.2562408447266,-122.92263031005899,49.25583414341086,-122.92221213488371,42976.46400000001,176,0.12
21,330553794.4444444,49.2562408447266,-122.92263031005899,49.2558341,-122.9222122,42972.109000000004,298,0.12
22,330553894.0,49.2562408447266,-122.92263031005899,49.25583102929293,-122.92221058383839,42983.310999999994,298,0.12
